Date (UTC),Type Source,Stage
2019-01-29 21:00:00,RV,4.34
2019-01-30 23:00:00,RV,4.34
2019-01-31 18:00:00,RV,4.34
2019-04-01 17:00:00,RV,4.35
2019-04-02 17:00:00,RV,4.44
2019-04-03 17:00:00,RV,4.47
2019-04-04 17:00:00,RV,4.46
2019-04-05 19:00:00,RV,4.5
2019-04-06 16:00:00,RV,4.5
2019-04-07 16:00:00,RV,4.5
2019-04-08 16:00:00,RV,4.51
2019-04-09 19:00:00,RV,4.55
2019-04-10 17:00:00,RV,4.55
2019-04-11 17:00:00,RV,4.58
2019-04-12 16:00:00,RV,4.58
2019-04-13 16:00:00,RV,4.58
2019-04-14 17:00:00,RV,4.6
2019-04-15 17:00:00,RV,4.6
2019-04-16 16:00:00,RV,4.61
2019-04-17 18:00:00,RV,4.61
2019-04-18 18:00:00,RV,4.6
2019-04-19 16:00:00,RV,4.6
2019-04-23 16:00:00,RV,4.54
2019-04-24 16:00:00,RV,4.62
2019-04-25 18:00:00,RV,4.6
2019-04-26 16:00:00,RV,4.52
2019-04-27 19:00:00,RV,4.52
2019-04-28 16:00:00,RV,4.52
2019-04-29 18:00:00,RV,4.5
2019-04-30 18:00:00,RV,4.49
2019-05-01 17:00:00,RV,4.52
2019-05-02 18:00:00,RV,4.52
2019-05-03 16:00:00,RV,4.62
2019-05-04 19:00:00,RV,4.63
2019-05-05 18:00:00,RV,4.63
2019-05-06 16:00:00,RV,4.61
2019-05-08 17:00:00,RV,4.85
2019-05-09 17:00:00,RV,4.89
2019-05-10 15:00:00,RV,4.86
2019-05-11 16:00:00,RV,5.38
2019-05-12 16:00:00,RV,5.38
2019-05-13 15:00:00,RV,5.39
2019-05-14 16:00:00,RV,5.4
2019-05-15 16:00:00,RV,5.43
2019-05-16 16:00:00,RV,5.52
2019-05-17 15:00:00,RV,5.54
2019-05-18 16:00:00,RV,5.64
2019-05-25 19:00:00,RV,6.16
2019-05-26 16:00:00,RV,6.33
2019-05-27 17:00:00,RV,6.49
2019-05-28 17:00:00,RV,6.54
2019-05-30 17:00:00,RV,6.74
2019-05-31 16:00:00,RV,7.01
2019-06-01 16:00:00,RV,7.16
2019-06-02 18:00:00,RV,7.24
2019-06-03 16:00:00,RV,7.27
2019-06-04 16:00:00,RV,7.37
2019-06-05 17:00:00,RV,7.32
2019-06-06 16:00:00,RV,7.39
2019-06-07 16:00:00,RV,7.45
2019-06-09 15:00:00,RV,7.25
2019-06-13 16:00:00,RV,8.41
2019-06-17 16:00:00,RV,8.83
2019-06-20 16:00:00,RV,8.85
2019-06-23 16:00:00,RV,8.96
2019-06-23 19:00:00,RV,10.14
2019-06-24 16:00:00,RV,9.04
2019-06-27 00:00:00,RV,9.28
2019-06-27 16:00:00,RV,9.31
2019-06-28 15:00:00,RV,9.43
2019-07-02 16:00:00,RV,10.16
2019-07-03 17:00:00,RV,10.16
2019-07-04 16:00:00,RV,10.34
2019-07-05 16:00:00,RV,10.46
2019-07-06 17:00:00,RV,10.67
2019-07-07 16:00:00,RV,10.74
2019-07-08 16:00:00,RV,10.95
2019-07-09 18:00:00,RV,11.27
2019-07-10 17:00:00,RV,11.27
2019-07-11 16:00:00,RV,11.27
2019-07-12 18:00:00,RV,11.13
2019-07-13 15:00:00,RV,10.99
2019-07-14 15:00:00,RV,10.92
2019-07-15 15:00:00,RV,10.82
2019-07-16 17:00:00,RV,10.74
2019-07-17 17:00:00,RV,10.52
2019-07-18 16:00:00,RV,10.46
2019-07-19 15:00:00,RV,10.41
2019-07-20 16:00:00,RV,10.44
2019-07-21 16:00:00,RV,10.35
2019-07-21 20:00:00,RV,10.44
2019-07-22 16:00:00,RV,10.21
2019-07-23 19:00:00,RV,10.14
2019-07-24 18:00:00,RV,10.2
2019-07-25 15:00:00,RV,10.14
2019-07-26 20:00:00,RV,9.95
2019-07-27 16:00:00,RV,9.75
2019-07-28 17:00:00,RV,9.57
2019-07-30 17:00:00,RV,9.4
2019-07-31 17:00:00,RV,9.36
2019-08-01 17:00:00,RV,9.37
2019-08-02 16:00:00,RV,9.28
2019-08-03 18:00:00,RV,9.31
2019-08-04 15:00:00,RV,9.27
2019-08-06 15:00:00,RV,9.36
2019-08-07 16:00:00,RV,9.4
2019-08-08 17:00:00,RV,9.43
2019-08-09 15:00:00,RV,9.47
2019-08-10 15:00:00,RV,9.68
2019-08-11 16:00:00,RV,9.75
2019-08-13 15:00:00,RV,9.53
2019-08-14 15:00:00,RV,9.46
2019-08-15 16:00:00,RV,9.43
2019-08-16 15:00:00,RV,9.4
2019-08-17 16:00:00,RV,9.39
2019-08-19 17:00:00,RV,9.39
2019-08-20 17:00:00,RV,9.35
2019-08-21 17:00:00,RV,9.23
2019-08-22 18:00:00,RV,9.12
2019-08-23 17:00:00,RV,9.13
2019-08-24 17:00:00,RV,9.16
2019-08-25 16:00:00,RV,9.46
2019-08-26 16:00:00,RV,9.86
2019-08-27 15:00:00,RV,9.89
2019-08-28 17:00:00,RV,9.56
2019-08-29 16:00:00,RV,9.49
2019-08-30 18:00:00,RV,9.36
2019-08-31 16:00:00,RV,9.25
2019-09-01 18:00:00,RV,9.18
2019-09-02 15:00:00,RV,9.17
2019-09-03 17:00:00,RV,9.14
2019-09-04 16:00:00,RV,9.16
2019-09-05 20:00:00,RV,9.16
2019-09-06 16:00:00,RV,9.16
2019-09-07 17:00:00,RV,9.15
2019-09-08 17:00:00,RV,9.16
2019-09-09 17:00:00,RV,9.14
2019-09-11 17:00:00,RV,9.02
2019-09-12 17:00:00,RV,8.91
2019-09-13 16:00:00,RV,8.97
2019-09-14 18:00:00,RV,8.94
2019-09-15 16:00:00,RV,9.01
2019-09-16 15:00:00,RV,9.09
2019-09-17 00:00:00,RZ,9.11
2019-09-17 06:00:00,RZ,9.11
2019-09-17 12:00:00,RZ,9.14
2019-09-17 18:00:00,RZ,9.16
2019-09-18 00:00:00,RZ,9.14
2019-09-18 06:00:00,RZ,9.13
2019-09-18 12:00:00,RZ,9.11
2019-09-18 16:00:00,RV,9.13
2019-09-18 18:00:00,RZ,9.08
2019-09-19 00:00:00,RZ,9.09
2019-09-19 17:00:00,RV,9.09
2019-09-20 15:00:00,RV,9.08
2019-09-21 15:00:00,RV,9.12
2019-09-22 16:00:00,RV,9.08
2019-09-23 16:00:00,RV,8.97
2019-09-27 16:00:00,RV,8.27
2019-09-28 16:00:00,RV,7.96
2019-09-29 16:00:00,RV,7.9
2019-09-30 16:00:00,RV,7.71
2019-10-01 17:00:00,RV,7.5
2019-10-02 18:00:00,RV,7.25
2019-10-03 17:00:00,RV,7.33
2019-10-04 17:00:00,RV,7.47
2019-10-05 16:00:00,RV,7.28
2019-10-06 16:00:00,RV,7.35
2019-10-07 16:00:00,RV,7.29
2019-10-23 17:00:00,RV,7.24
2019-10-24 17:00:00,RV,7.28
2019-10-25 17:00:00,RV,7.17
2019-10-26 17:00:00,RV,7.03
2019-10-27 17:00:00,RV,7.03
2019-10-28 17:00:00,RV,7.27
2019-10-29 17:00:00,RV,7.03
2019-10-30 17:00:00,RV,7.02
2019-10-31 18:00:00,RV,7.03
2019-11-01 17:00:00,RV,7.03
2019-11-02 17:00:00,RV,7.02
2019-11-03 17:00:00,RV,7.02
2019-11-04 21:00:00,RV,6.93
2019-11-06 20:00:00,RV,6.81
2019-11-07 19:00:00,RV,6.69
2019-11-14 19:00:00,RV,6.26
2019-11-16 19:00:00,RV,6.15
2019-11-17 19:00:00,RV,6.14
2019-11-18 19:00:00,RV,6.11
2019-11-19 21:00:00,RV,6.03
2019-11-21 21:00:00,RV,5.93
2019-11-22 18:00:00,RV,5.88
2019-11-23 17:00:00,RV,5.8
2019-11-24 17:00:00,RV,5.83
2019-11-25 17:00:00,RV,5.79
2019-11-26 19:00:00,RV,5.79
2019-11-27 21:00:00,RV,5.78
2019-11-28 19:00:00,RV,5.82
2019-11-29 19:00:00,RV,5.94
2019-11-30 19:00:00,RV,5.73
2019-12-01 19:00:00,RV,5.75
2019-12-02 19:00:00,RV,5.59
2019-12-03 17:00:00,RV,5.67
2019-12-04 21:00:00,RV,5.65
2019-12-05 17:00:00,RV,5.64
2019-12-06 18:00:00,RV,5.6
2019-12-07 19:00:00,RV,5.58
2019-12-08 19:00:00,RV,5.78
2019-12-09 19:00:00,RV,6.06
2019-12-10 18:00:00,RV,7.04
2019-12-11 19:00:00,RV,6.56
2019-12-12 19:00:00,RV,6.49
2019-12-13 19:00:00,RV,6.51
2019-12-15 18:00:00,RV,6.48
2019-12-16 18:00:00,RV,6.49
2019-12-17 20:00:00,RV,6.53
2019-12-19 19:00:00,RV,6.52
2019-12-20 18:00:00,RV,6.52
2019-12-21 19:00:00,RV,6.52
2019-12-22 19:00:00,RV,6.52
2019-12-23 19:00:00,RV,6.52
2019-12-24 20:00:00,RV,6.52
2019-12-25 20:00:00,RV,6.52
2019-12-26 20:00:00,RV,6.52
2019-12-27 17:00:00,RV,6.52
2019-12-28 20:00:00,RV,6.52
2019-12-29 20:00:00,RV,6.52
2019-12-30 20:00:00,RV,6.52
2019-12-31 21:00:00,RV,5.74
2020-01-01 20:00:00,RV,5.75
2020-01-02 20:00:00,RV,5.74
2020-01-03 20:00:00,RV,5.74
2020-01-04 20:00:00,RV,5.74
2020-01-05 20:00:00,RV,5.74
2020-01-06 20:00:00,RV,5.74
2020-01-07 20:00:00,RV,5.74
2020-01-09 18:00:00,RV,4.88
2020-01-10 18:00:00,RV,4.88
2020-01-11 17:00:00,RV,4.88
2020-01-12 17:00:00,RV,4.88
2020-01-13 17:00:00,RV,4.88
2020-01-14 17:00:00,RV,4.88
2020-01-15 17:00:00,RV,4.88
2020-01-16 19:00:00,RV,4.88
2020-01-17 20:00:00,RV,4.88
2020-01-18 20:00:00,RV,4.88
2020-01-19 20:00:00,RV,4.88
2020-01-20 06:00:00,RV,4.88
2020-01-21 20:00:00,RV,4.88
2020-01-22 19:00:00,RV,4.88
2020-01-23 19:00:00,RV,4.75
2020-01-24 18:00:00,RV,4.75
2020-01-25 19:00:00,RV,4.45
2020-01-26 19:00:00,RV,4.45
2020-01-27 19:00:00,RV,4.45
2020-01-28 20:00:00,RV,4.45
2020-01-29 18:00:00,RV,4.45
2020-01-30 18:00:00,RV,7.02
2020-01-31 20:00:00,RV,7.02
2020-02-01 18:00:00,RV,7.02
2020-02-02 18:00:00,RV,7.02
2020-02-03 18:00:00,RV,7.02
2020-02-06 19:00:00,RV,7.02
2020-02-07 21:00:00,RV,7.02
2020-02-27 18:00:00,RV,2.38
2020-02-28 19:00:00,RV,2.3
2020-03-03 20:00:00,RV,2.26
2020-03-04 17:00:00,RV,2.18
2020-03-05 18:00:00,RV,2.1
2020-03-05 20:00:00,RV,2.18
2020-03-06 18:00:00,RV,2.1
2020-03-07 18:00:00,RV,2.18
2020-03-08 18:00:00,RV,2.18
2020-03-09 18:00:00,RV,2.34
2020-03-10 18:00:00,RV,2.34
2020-03-11 18:00:00,RV,2.22
2020-03-12 18:00:00,RV,2.14
2020-03-15 20:00:00,RV,2.12
2020-03-16 20:00:00,RV,2.12
2020-04-23 18:00:00,RV,4.11
2020-04-24 18:00:00,RV,4.19
2020-04-25 20:00:00,RV,4.36
2020-04-26 16:00:00,RV,4.44
2020-04-27 15:00:00,RV,4.53
2020-04-28 18:00:00,RV,4.57
2020-04-29 17:00:00,RV,4.59
2020-04-30 18:00:00,RV,4.7
2020-05-01 18:00:00,RV,4.73
2020-05-02 18:00:00,RV,4.73
2020-05-03 21:00:00,RV,4.76
2020-05-05 22:00:00,RV,4.77
2020-05-07 17:00:00,RV,4.85
2020-05-08 18:00:00,RV,4.93
2020-05-09 18:00:00,RV,5.04
2020-05-10 17:00:00,RV,5.2
2020-05-11 18:00:00,RV,5.37
2020-05-12 19:00:00,RV,5.46
2020-05-13 18:00:00,RV,5.47
2020-05-14 17:00:00,RV,6.67
2020-05-16 19:00:00,RV,5.67
2020-05-17 16:00:00,RV,5.77
2020-05-18 16:00:00,RV,5.89
2020-05-19 16:00:00,RV,6.07
2020-05-20 16:00:00,RV,6.14
2020-05-21 18:00:00,RV,6.22
2020-05-22 17:00:00,RV,6.31
2020-05-22 22:00:00,RV,8.38
2020-05-23 17:00:00,RV,6.33
2020-05-24 16:00:00,RV,6.47
2020-05-25 17:00:00,RV,6.53
2020-05-26 16:00:00,RV,7.56
2020-05-27 15:00:00,RV,6.58
2020-05-28 20:00:00,RV,6.6
2020-05-29 19:00:00,RV,6.73
2020-05-30 17:00:00,RV,6.83
2020-05-31 20:00:00,RV,7
2020-06-01 17:00:00,RV,7.04
2020-06-02 18:00:00,RV,7.14
2020-06-03 17:00:00,RV,7.19
2020-06-04 16:00:00,RV,7.21
2020-06-05 15:00:00,RV,7.24
2020-06-06 15:00:00,RV,7.37
2020-06-07 17:00:00,RV,7.27
2020-06-08 15:00:00,RV,7.29
2020-06-09 17:00:00,RV,7.28
2020-06-10 17:00:00,RV,7.43
2020-06-11 18:00:00,RV,7.47
2020-06-12 15:00:00,RV,7.49
2020-06-13 19:00:00,RV,7.49
2020-06-14 18:00:00,RV,7.49
2020-06-15 15:00:00,RV,7.47
2020-06-16 17:00:00,RV,7.44
2020-06-17 16:00:00,RV,7.41
2020-06-18 16:00:00,RV,7.33
2020-06-19 00:00:00,RZ,7.33
2020-06-19 06:00:00,RZ,7.34
2020-06-19 12:00:00,RZ,7.34
2020-06-19 15:00:00,RV,7.27
2020-06-19 18:00:00,RZ,7.38
2020-06-20 00:00:00,RZ,7.42
2020-06-20 06:00:00,RZ,7.51
2020-06-20 12:00:00,RZ,7.58
2020-06-20 18:00:00,RZ,7.61
2020-06-21 22:00:00,RV,8.26
2020-06-22 17:00:00,RV,8.38
2020-06-24 17:00:00,RV,8.68
2020-06-25 16:00:00,RV,8.7
2020-06-26 17:00:00,RV,8.71
2020-06-27 18:00:00,RV,8.73
2020-06-27 19:00:00,RV,7.19
2020-06-28 18:00:00,RV,8.74
2020-06-29 16:00:00,RV,8.74
2020-06-30 17:00:00,RV,8.66
2020-07-01 16:00:00,RV,8.63
2020-07-02 15:00:00,RV,8.58
2020-07-03 17:00:00,RV,8.61
2020-07-04 16:00:00,RV,8.63
2020-07-05 16:00:00,RV,8.73
2020-07-06 17:00:00,RV,8.81
2020-07-07 16:00:00,RV,8.87
2020-07-08 17:00:00,RV,8.94
2020-07-09 16:00:00,RV,9.05
2020-07-10 17:00:00,RV,9.09
2020-07-12 05:00:00,RV,9.16
2020-07-12 15:00:00,RV,9.23
2020-07-13 16:00:00,RV,9.27
2020-07-14 16:00:00,RV,9.2
2020-07-16 15:00:00,RV,9.22
2020-07-17 16:00:00,RV,9.26
2020-07-18 16:00:00,RV,9.29
2020-07-19 17:00:00,RV,9.28
2020-07-20 17:00:00,RV,9.42
2020-07-21 17:00:00,RV,9.47
2020-07-22 17:00:00,RV,9.42
2020-07-23 18:00:00,RV,9.43
2020-07-24 18:00:00,RV,9.42
2020-07-25 18:00:00,RV,9.44
2020-07-26 17:00:00,RV,9.42
2020-07-27 18:00:00,RV,9.33
2020-07-28 18:00:00,RV,9.26
2020-07-29 17:00:00,RV,9.22
2020-07-30 16:00:00,RV,9.21
2020-07-31 17:00:00,RV,9.22
2020-08-01 17:00:00,RV,9.22
2020-08-02 17:00:00,RV,9.29
2020-08-03 18:00:00,RV,9.32
2020-08-04 18:00:00,RV,9.34
2020-08-05 16:00:00,RV,9.35
2020-08-06 18:00:00,RV,9.46
2020-08-07 16:00:00,RV,9.46
2020-08-08 20:00:00,RV,9.49
2020-08-09 21:00:00,RV,9.49
2020-08-10 15:00:00,RV,9.49
2020-08-11 18:00:00,RV,9.49
2020-08-12 18:00:00,RV,9.46
2020-08-13 15:00:00,RV,9.42
2020-08-14 17:00:00,RV,9.3
2020-08-15 18:00:00,RV,9.21
2020-08-16 15:00:00,RV,9.16
2020-08-17 16:00:00,RV,9.1
2020-08-18 15:00:00,RV,9.05
2020-08-19 16:00:00,RV,9.01
2020-08-22 15:00:00,RV,8.83
2020-08-23 16:00:00,RV,8.81
2020-08-24 16:00:00,RV,8.85
2020-08-25 16:00:00,RV,8.81
2020-08-26 16:00:00,RV,8.87
2020-08-27 17:00:00,RV,8.94
2020-08-28 16:00:00,RV,8.89
2020-08-29 18:00:00,RV,8.85
2020-08-30 20:00:00,RV,8.83
2020-08-31 17:00:00,RV,8.87
2020-09-01 17:00:00,RV,8.86
2020-09-02 15:00:00,RV,8.94
2020-09-03 17:00:00,RV,9.05
2020-09-04 17:00:00,RV,9.01
2020-09-05 18:00:00,RV,8.85
2020-09-06 17:00:00,RV,8.84
2020-09-07 18:00:00,RV,8.8
2020-09-08 17:00:00,RV,8.71
2020-09-09 16:00:00,RV,8.66
2020-09-10 17:00:00,RV,8.56
2020-09-11 17:00:00,RV,8.29
2020-09-12 16:00:00,RV,8.17
2020-09-13 17:00:00,RV,8.08
2020-09-14 17:00:00,RV,7.94
2020-09-15 17:00:00,RV,7.82
2020-09-16 17:00:00,RV,7.7
2020-09-17 17:00:00,RV,7.96
2020-09-18 16:00:00,RV,7.64
2020-09-19 19:00:00,RV,7.23
2020-09-20 18:00:00,RV,7.23
2020-09-21 17:00:00,RV,7.36
2020-09-22 18:00:00,RV,7.47
2020-09-23 18:00:00,RV,7.47
2020-09-24 18:00:00,RV,7.53
2020-09-25 17:00:00,RV,7.61
2020-09-26 19:00:00,RV,7.54
2020-09-27 19:00:00,RV,7.78
2020-09-28 17:00:00,RV,7.67
2020-09-29 15:00:00,RV,7.69
2020-09-30 19:00:00,RV,7.64
2020-10-01 15:00:00,RV,8.68
2020-10-02 17:00:00,RV,9.29
2020-10-03 16:00:00,RV,10.29
2020-10-04 17:00:00,RV,10.74
2020-10-05 18:00:00,RV,10.75
2020-10-06 15:00:00,RV,10.8
2020-10-06 17:00:00,RV,10.78
2020-10-07 17:00:00,RV,10.76
2020-10-08 15:00:00,RV,10.73
2020-10-09 16:00:00,RV,10.43
2020-10-10 17:00:00,RV,10.2
2020-10-11 17:00:00,RV,9.88
2020-10-12 18:00:00,RV,9.45
2020-10-13 17:00:00,RV,9.24
2020-10-14 17:00:00,RV,9.04
2020-10-15 17:00:00,RV,8.8
2020-10-16 16:00:00,RV,8.44
2020-10-17 16:00:00,RV,8.15
2020-10-18 17:00:00,RV,7.92
2020-10-19 16:00:00,RV,7.62
2020-10-20 16:00:00,RV,7.48
2020-10-21 17:00:00,RV,10.89
2020-10-22 17:00:00,RV,7.03
2020-10-23 17:00:00,RV,6.93
2020-10-25 18:00:00,RV,6.62
2020-10-26 17:00:00,RV,6.55
2020-10-27 17:00:00,RV,6.47
2020-10-28 00:00:00,RZ,6.36
2020-10-28 06:00:00,RZ,6.2
2020-10-28 12:00:00,RZ,6.01
2020-10-28 17:00:00,RV,6.28
2020-10-28 18:00:00,RZ,5.92
2020-10-29 00:00:00,RZ,5.87
2020-10-29 06:00:00,RZ,5.81
2020-10-29 12:00:00,RZ,5.69
2020-10-29 18:00:00,RZ,5.61
2020-10-30 00:00:00,RZ,5.55
2020-10-30 17:00:00,RV,6.13
2020-10-31 17:00:00,RV,4.81
2020-11-01 19:00:00,RV,5.84
2020-11-02 21:00:00,RV,5.79
2020-11-03 19:00:00,RV,5.79
2020-11-05 22:00:00,RV,5.86
2020-11-06 18:00:00,RV,6.11
2020-11-07 20:00:00,RV,6.45
2020-11-08 20:00:00,RV,6.61
2020-11-09 20:00:00,RV,6.61
2020-11-10 19:00:00,RV,6.61
2020-11-11 18:00:00,RV,6.6
2020-11-12 19:00:00,RV,6.44
2020-11-13 18:00:00,RV,6.35
2020-11-14 19:00:00,RV,6.28
2020-11-15 19:00:00,RV,6.15
2020-11-16 19:00:00,RV,5.93
2020-11-17 19:00:00,RV,5.9
2020-11-18 17:00:00,RV,5.83
2020-11-19 19:00:00,RV,5.79
2020-11-20 19:00:00,RV,5.79
2020-11-21 19:00:00,RV,5.72
2020-11-23 19:00:00,RV,5.51
2020-11-24 19:00:00,RV,5.43
2020-11-25 19:00:00,RV,5.4
2020-11-26 23:00:00,RV,5.35
2020-11-27 23:00:00,RV,5.33
2020-11-28 23:00:00,RV,5.27
2020-11-29 23:00:00,RV,5.21
2020-11-30 23:00:00,RV,5.18
2020-12-01 23:00:00,RV,5.17
2020-12-02 18:00:00,RV,5.12
2020-12-03 21:00:00,RV,5.05
2020-12-04 21:00:00,RV,5.05
2020-12-05 20:00:00,RV,5.05
2020-12-06 20:00:00,RV,4.91
2020-12-07 21:00:00,RV,4.91
2020-12-08 19:00:00,RV,4.91
2020-12-09 16:00:00,RV,4.91
2020-12-10 18:00:00,RV,4.91
2020-12-11 19:00:00,RV,4.91
2020-12-12 19:00:00,RV,4.91
2020-12-13 19:00:00,RV,4.91
2020-12-14 19:00:00,RV,4.91
2020-12-15 19:00:00,RV,4.91
2020-12-16 19:00:00,RV,4.87
2020-12-17 19:00:00,RV,4.91
2020-12-18 20:00:00,RV,4.91
2020-12-19 20:00:00,RV,4.86
2020-12-20 20:00:00,RV,4.86
2020-12-21 20:00:00,RV,4.86
2020-12-22 20:00:00,RV,5.12
2020-12-23 20:00:00,RV,4.86
2020-12-24 20:00:00,RV,4.86
2020-12-25 20:00:00,RV,4.81
2020-12-26 20:00:00,RV,4.81
2020-12-27 20:00:00,RV,4.81
2020-12-28 20:00:00,RV,4.66
2020-12-29 21:00:00,RV,4.7
2020-12-30 20:00:00,RV,4.64
2020-12-31 18:00:00,RV,4.64
2021-01-01 21:00:00,RV,4.64
2021-01-02 18:00:00,RV,4.64
2021-01-03 18:00:00,RV,4.58
2021-01-04 21:00:00,RV,4.58
2021-01-05 20:00:00,RV,4.58
2021-01-06 19:00:00,RV,4.58
2021-01-07 19:00:00,RV,4.58
2021-01-08 20:00:00,RV,4.58
2021-01-09 00:00:00,RV,4.58
2021-01-09 16:00:00,RV,4.58
2021-01-10 16:00:00,RV,4.58
2021-01-11 16:00:00,RV,4.58
2021-01-12 20:00:00,RV,4.58
2021-01-13 19:00:00,RV,4.58
2021-01-14 19:00:00,RV,4.58
2021-01-15 19:00:00,RV,4.58
2021-01-16 19:00:00,RV,4.58
2021-01-17 19:00:00,RV,4.58
2021-01-18 19:00:00,RV,4.58
2021-01-19 19:00:00,RV,4.58
2021-01-20 19:00:00,RV,4.58
2021-01-21 19:00:00,RV,4.58
2021-01-22 18:00:00,RV,4.66
2021-01-24 18:00:00,RV,4.64
2021-01-25 18:00:00,RV,4.64
2021-01-26 02:00:00,RV,4.64
2021-01-27 20:00:00,RV,4.64
2021-01-28 19:00:00,RV,4.64
2021-01-29 19:00:00,RV,4.64
2021-01-30 18:00:00,RV,4.64
2021-01-31 18:00:00,RV,4.64
2021-02-01 18:00:00,RV,4.64
2021-02-02 18:00:00,RV,4.64
2021-02-03 21:00:00,RV,4.64
2021-02-04 18:00:00,RV,4.64
2021-02-06 20:00:00,RV,4.64
2021-02-07 20:00:00,RV,4.64
2021-02-08 20:00:00,RV,4.64
2021-02-09 21:00:00,RV,4.64
2021-02-10 20:00:00,RV,4.64
2021-02-11 18:00:00,RV,4.64
2021-02-12 17:00:00,RV,2.62
2021-02-13 19:00:00,RV,2.62
2021-02-14 19:00:00,RV,2.62
2021-02-15 19:00:00,RV,2.62
2021-02-16 19:00:00,RV,2.62
2021-02-20 19:00:00,RV,2.62
2021-02-21 19:00:00,RV,2.62
2021-02-23 19:00:00,RV,2.62
2021-02-24 18:00:00,RV,2.62
2021-02-25 19:00:00,RV,2.62
2021-02-26 22:00:00,RV,2.62
2021-02-27 23:00:00,RV,2.62
2021-02-28 23:00:00,RV,2.62
2021-03-01 23:00:00,RV,2.62
2021-03-02 17:00:00,RV,2.62
2021-03-03 20:00:00,RV,2.46
2021-03-04 20:00:00,RV,2.46
2021-03-05 19:00:00,RV,2.46
2021-03-06 19:00:00,RV,2.46
2021-03-07 19:00:00,RV,2.46
2021-03-08 19:00:00,RV,2.46
2021-03-09 21:00:00,RV,2.46
2021-03-11 19:00:00,RV,2.46
2021-03-12 17:00:00,RV,2.46
2021-03-13 16:00:00,RV,2.46
2021-03-14 17:00:00,RV,2.46
2021-03-15 17:00:00,RV,2.46
2021-03-16 19:00:00,RV,2.46
2021-03-17 18:00:00,RV,2.46
2021-03-18 19:00:00,RV,2.46
2021-03-19 19:00:00,RV,2.46
2021-03-23 16:00:00,RV,2.46
2021-03-24 16:00:00,RV,2.26
2021-03-25 18:00:00,RV,2.26
2021-03-27 18:00:00,RV,2.26
2021-03-28 18:00:00,RV,2.26
2021-03-29 18:00:00,RV,2.26
2021-03-30 19:00:00,RV,2.26
2021-03-31 20:00:00,RV,2.26
2021-04-01 19:00:00,RV,2.26
2021-04-02 17:00:00,RV,2.07
2021-04-03 19:00:00,RV,2.07
2021-04-04 19:00:00,RV,2.07
2021-04-05 19:00:00,RV,2.07
2021-04-06 17:00:00,RV,2.07
2021-04-07 19:00:00,RV,2.22
2021-04-08 18:00:00,RV,2.22
2021-04-09 18:00:00,RV,2.22
2021-04-10 22:00:00,RV,2.22
2021-04-11 22:00:00,RV,2.22
2021-04-12 18:00:00,RV,2.22
2021-04-13 20:00:00,RV,2.22
2021-04-14 18:00:00,RV,2.22
2021-04-15 18:00:00,RV,2.22
2021-04-16 18:00:00,RV,2.22
2021-04-17 18:00:00,RV,2.3
2021-04-18 17:00:00,RV,2.34
2021-04-20 18:00:00,RV,2.38
2021-04-21 16:00:00,RV,2.53
2021-04-22 16:00:00,RV,2.63
2021-04-23 18:00:00,RV,3.53
2021-04-24 16:00:00,RV,3.76
2021-04-25 17:00:00,RV,3.95
2021-04-26 19:00:00,RV,4.01
2021-04-26 20:00:00,RV,4.01
2021-04-27 17:00:00,RV,4.47
2021-04-28 17:00:00,RV,4.51
2021-04-29 18:00:00,RV,4.55
2021-04-30 18:00:00,RV,4.6
2021-05-01 20:00:00,RV,4.59
2021-05-02 18:00:00,RV,4.71
2021-05-03 19:00:00,RV,4.73
2021-05-04 17:00:00,RV,4.75
2021-05-05 18:00:00,RV,4.85
2021-05-06 20:00:00,RV,4.95
2021-05-07 18:00:00,RV,4.98
2021-05-08 19:00:00,RV,5.15
2021-05-09 19:00:00,RV,5.32
2021-05-10 19:00:00,RV,5.42
2021-05-11 19:00:00,RV,5.49
2021-05-12 16:00:00,RV,5.59
2021-05-13 18:00:00,RV,5.6
2021-05-14 18:00:00,RV,5.64
2021-05-16 23:00:00,RV,5.85
2021-05-17 16:00:00,RV,5.9
2021-05-18 17:00:00,RV,5.92
2021-05-19 17:00:00,RV,6.14
2021-05-20 19:00:00,RV,6.3
2021-05-21 17:00:00,RV,6.3
2021-05-22 17:00:00,RV,6.32
2021-05-23 18:00:00,RV,6.37
2021-05-24 19:00:00,RV,6.5
2021-05-25 17:00:00,RV,6.57
2021-05-26 18:00:00,RV,6.73
2021-05-27 18:00:00,RV,6.94
2021-05-28 17:00:00,RV,7.17
2021-05-29 17:00:00,RV,7.2
2021-05-30 18:00:00,RV,7.29
2021-05-31 20:00:00,RV,7.38
2021-06-01 18:00:00,RV,7.27
2021-06-02 17:00:00,RV,7.3
2021-06-03 19:00:00,RV,7.31
2021-06-04 17:00:00,RV,7.32
2021-06-05 17:00:00,RV,7.36
2021-06-06 17:00:00,RV,7.47
2021-06-07 18:00:00,RV,7.4
2021-06-08 17:00:00,RV,7.63
2021-06-09 18:00:00,RV,7.64
2021-06-10 19:00:00,RV,7.68
2021-06-11 20:00:00,RV,7.73
2021-06-12 18:00:00,RV,8.24
2021-06-13 17:00:00,RV,8.36
2021-06-14 17:00:00,RV,8.44
2021-06-16 17:00:00,RV,8.5
2021-06-17 17:00:00,RV,8.57
2021-06-18 16:00:00,RV,8.62
2021-06-19 17:00:00,RV,8.63
2021-06-20 16:00:00,RV,8.7
